7.65

2016-06-03,7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-03, 7.64

2016-06-05, 7.75

2016-06-08, 7.91

2016-06-08, 7.91

2016-06-08, 7.91

2016-06-08, 7.91

2016-06-08, 7.91

2016-06-08, 7.91

